"Plot Title: 20819391"
"#","Date Time, GMT+00:00","DO conc, mg/L (LGR S/N: 20819391, SEN S/N: 20819391)","Temp, °F (LGR S/N: 20819391, SEN S/N: 20819391)","DO Adj Conc, mg/L (LGR S/N: 20819391)","DO Percent Sat, % (LGR S/N: 20819391)","Coupler Detached (LGR S/N: 20819391)","Sensor Data Error (LGR S/N: 20819391)","Coupler Attached (LGR S/N: 20819391)","Host Connected (LGR S/N: 20819391)","Stopped (LGR S/N: 20819391)","End Of File (LGR S/N: 20819391)"
5368,09/07/25 03:28:28 AM,7.78,72.90,6.69,90.2,,,,,,
5369,09/07/25 03:33:28 AM,7.79,72.90,6.70,90.3,,,,,,
5370,09/07/25 03:38:28 AM,7.80,72.90,6.71,90.5,,,,,,
5371,09/07/25 03:43:28 AM,7.80,72.93,6.71,90.5,,,,,,
5372,09/07/25 03:48:28 AM,7.80,72.93,6.71,90.5,,,,,,
5373,09/07/25 03:53:28 AM,7.80,72.93,6.71,90.5,,,,,,
5374,09/07/25 03:58:28 AM,7.77,72.93,6.69,90.1,,,,,,
5375,09/07/25 04:03:28 AM,8.91,72.93,7.67,103.4,,,,,,
5376,09/07/25 04:08:28 AM,8.84,72.97,7.61,102.6,,,,,,
5377,09/07/25 04:13:28 AM,8.81,72.97,7.58,102.2,,,,,,
5378,09/07/25 04:18:28 AM,8.77,72.97,7.55,101.8,,,,,,
5379,09/07/25 04:23:28 AM,8.75,72.97,7.53,101.5,,,,,,
5380,09/07/25 04:28:28 AM,8.77,72.97,7.55,101.8,,,,,,
5381,09/07/25 04:33:28 AM,8.76,73.00,7.54,101.7,,,,,,
5382,09/07/25 04:38:28 AM,8.76,72.97,7.54,101.7,,,,,,
5383,09/07/25 04:43:28 AM,8.78,72.97,7.56,101.9,,,,,,
5384,09/07/25 04:48:28 AM,8.76,72.97,7.54,101.7,,,,,,
5385,09/07/25 04:53:28 AM,8.76,72.97,7.54,101.7,,,,,,
5386,09/07/25 04:58:28 AM,8.75,72.97,7.53,101.5,,,,,,
5387,09/07/25 05:03:28 AM,8.75,72.97,7.53,101.5,,,,,,
5388,09/07/25 05:08:28 AM,8.75,72.97,7.53,101.5,,,,,,
5389,09/07/25 05:13:28 AM,8.73,72.97,7.51,101.3,,,,,,
5390,09/07/25 05:18:28 AM,8.67,72.97,7.46,100.6,,,,,,
5391,09/07/25 05:23:28 AM,8.63,72.97,7.43,100.2,,,,,,
5392,09/07/25 05:28:28 AM,8.65,72.97,7.44,100.4,,,,,,
5393,09/07/25 05:33:28 AM,8.70,72.97,7.49,101.0,,,,,,
5394,09/07/25 05:38:28 AM,8.71,72.93,7.50,101.0,,,,,,
5395,09/07/25 05:43:28 AM,8.66,72.93,7.45,100.5,,,,,,
5396,09/07/25 05:48:28 AM,8.63,72.93,7.43,100.1,,,,,,
5397,09/07/25 05:53:28 AM,8.61,72.93,7.41,99.9,,,,,,
5398,09/07/25 05:58:28 AM,8.60,72.93,7.40,99.8,,,,,,
5399,09/07/25 06:03:28 AM,8.57,72.93,7.37,99.4,,,,,,
5400,09/07/25 06:08:28 AM,8.56,72.93,7.37,99.3,,,,,,
5401,09/07/25 06:13:28 AM,8.55,72.93,7.36,99.2,,,,,,
5402,09/07/25 06:18:28 AM,8.54,72.93,7.35,99.1,,,,,,
5403,09/07/25 06:23:28 AM,8.51,72.93,7.32,98.7,,,,,,
5404,09/07/25 06:28:28 AM,8.49,72.93,7.31,98.5,,,,,,
5405,09/07/25 06:33:28 AM,8.42,72.93,7.25,97.7,,,,,,
5406,09/07/25 06:38:28 AM,8.39,72.93,7.22,97.3,,,,,,
5407,09/07/25 06:43:28 AM,8.36,72.93,7.19,97.0,,,,,,
5408,09/07/25 06:48:28 AM,8.38,72.93,7.21,97.2,,,,,,
5409,09/07/25 06:53:28 AM,8.40,72.93,7.23,97.4,,,,,,
5410,09/07/25 06:58:28 AM,8.42,72.93,7.25,97.7,,,,,,
5411,09/07/25 07:03:28 AM,8.43,72.97,7.25,97.8,,,,,,
5412,09/07/25 07:08:28 AM,8.41,72.97,7.24,97.6,,,,,,
5413,09/07/25 07:13:28 AM,8.38,72.97,7.21,97.3,,,,,,
5414,09/07/25 07:18:28 AM,8.34,72.97,7.18,96.8,,,,,,
5415,09/07/25 07:23:28 AM,8.33,72.97,7.17,96.7,,,,,,
5416,09/07/25 07:28:28 AM,8.27,72.93,7.12,95.9,,,,,,
5417,09/07/25 07:33:28 AM,8.27,72.93,7.12,95.9,,,,,,
5418,09/07/25 07:38:28 AM,8.31,72.93,7.15,96.4,,,,,,
5419,09/07/25 07:43:28 AM,8.33,72.93,7.17,96.6,,,,,,
5420,09/07/25 07:48:28 AM,8.28,72.93,7.13,96.1,,,,,,
5421,09/07/25 07:53:28 AM,8.28,72.93,7.13,96.1,,,,,,
5422,09/07/25 07:58:28 AM,8.26,72.93,7.11,95.8,,,,,,
5423,09/07/25 08:03:28 AM,8.28,72.93,7.13,96.1,,,,,,
5424,09/07/25 08:08:28 AM,8.27,72.93,7.12,95.9,,,,,,
5425,09/07/25 08:13:28 AM,8.31,72.93,7.15,96.4,,,,,,
5426,09/07/25 08:18:28 AM,8.31,72.93,7.15,96.4,,,,,,
5427,09/07/25 08:23:28 AM,8.34,72.93,7.18,96.8,,,,,,
5428,09/07/25 08:28:28 AM,8.32,72.93,7.16,96.5,,,,,,
5429,09/07/25 08:33:28 AM,8.34,72.93,7.18,96.8,,,,,,
5430,09/07/25 08:38:28 AM,8.31,72.93,7.15,96.4,,,,,,
5431,09/07/25 08:43:28 AM,8.27,72.93,7.12,95.9,,,,,,
5432,09/07/25 08:48:28 AM,8.25,72.90,7.10,95.7,,,,,,
5433,09/07/25 08:53:28 AM,8.19,72.90,7.05,95.0,,,,,,
5434,09/07/25 08:58:28 AM,7.95,72.90,6.84,92.2,,,,,,
5435,09/07/25 09:03:28 AM,8.03,72.90,6.91,93.1,,,,,,
5436,09/07/25 09:08:28 AM,8.04,72.86,6.92,93.2,,,,,,
5437,09/07/25 09:13:28 AM,8.14,72.86,7.00,94.4,,,,,,
5438,09/07/25 09:18:28 AM,8.19,72.86,7.05,94.9,,,,,,
5439,09/07/25 09:23:28 AM,8.11,72.86,6.98,94.0,,,,,,
5440,09/07/25 09:28:28 AM,8.11,72.86,6.98,94.0,,,,,,
5441,09/07/25 09:33:28 AM,8.11,72.82,6.98,94.0,,,,,,
5442,09/07/25 09:38:28 AM,8.12,72.82,6.99,94.1,,,,,,
5443,09/07/25 09:43:28 AM,7.99,72.82,6.88,92.6,,,,,,
5444,09/07/25 09:48:28 AM,7.91,72.79,6.81,91.6,,,,,,
5445,09/07/25 09:53:28 AM,7.84,72.79,6.75,90.8,,,,,,
5446,09/07/25 09:58:28 AM,7.85,72.75,6.75,90.9,,,,,,
5447,09/07/25 10:03:28 AM,7.93,72.68,6.82,91.7,,,,,,
5448,09/07/25 10:08:28 AM,7.90,72.57,6.80,91.3,,,,,,
5449,09/07/25 10:13:28 AM,7.88,72.54,6.78,91.0,,,,,,
5450,09/07/25 10:18:28 AM,7.88,72.50,6.78,91.0,,,,,,
5451,09/07/25 10:23:28 AM,7.88,72.50,6.78,91.0,,,,,,
5452,09/07/25 10:28:28 AM,7.88,72.50,6.78,91.0,,,,,,
5453,09/07/25 10:33:28 AM,7.87,72.46,6.77,90.8,,,,,,
5454,09/07/25 10:38:28 AM,7.88,72.46,6.78,91.0,,,,,,
5455,09/07/25 10:43:28 AM,7.89,72.46,6.79,91.1,,,,,,
5456,09/07/25 10:48:28 AM,7.89,72.46,6.79,91.1,,,,,,
5457,09/07/25 10:53:28 AM,7.89,72.46,6.79,91.1,,,,,,
5458,09/07/25 10:58:28 AM,7.90,72.43,6.80,91.2,,,,,,
5459,09/07/25 11:03:28 AM,7.89,72.43,6.79,91.0,,,,,,
5460,09/07/25 11:08:28 AM,7.87,72.43,6.77,90.8,,,,,,
5461,09/07/25 11:13:28 AM,7.85,72.43,6.75,90.6,,,,,,
5462,09/07/25 11:18:28 AM,7.81,72.43,6.72,90.1,,,,,,
5463,09/07/25 11:23:28 AM,7.81,72.39,6.72,90.1,,,,,,
5464,09/07/25 11:28:28 AM,7.74,72.39,6.66,89.3,,,,,,
5465,09/07/25 11:33:28 AM,7.74,72.39,6.66,89.3,,,,,,
5466,09/07/25 11:38:28 AM,7.73,72.39,6.65,89.2,,,,,,
5467,09/07/25 11:43:28 AM,7.72,72.39,6.64,89.0,,,,,,
5468,09/07/25 11:48:28 AM,7.71,72.39,6.63,88.9,,,,,,
5469,09/07/25 11:53:28 AM,7.69,72.36,6.62,88.7,,,,,,
5470,09/07/25 11:58:28 AM,7.67,72.36,6.60,88.4,,,,,,
5471,09/07/25 12:03:28 PM,7.66,72.36,6.59,88.3,,,,,,
5472,09/07/25 12:08:28 PM,7.62,72.36,6.55,87.9,,,,,,
5473,09/07/25 12:13:28 PM,7.63,72.36,6.56,88.0,,,,,,
5474,09/07/25 12:18:28 PM,7.62,72.36,6.55,87.9,,,,,,
5475,09/07/25 12:23:28 PM,7.60,72.36,6.54,87.6,,,,,,
5476,09/07/25 12:28:28 PM,7.60,72.36,6.54,87.6,,,,,,
5477,09/07/25 12:33:28 PM,7.60,72.39,6.54,87.7,,,,,,
5478,09/07/25 12:38:28 PM,7.60,72.39,6.54,87.7,,,,,,
5479,09/07/25 12:43:28 PM,7.60,72.39,6.54,87.7,,,,,,
5480,09/07/25 12:48:28 PM,7.59,72.39,6.53,87.5,,,,,,
5481,09/07/25 12:53:28 PM,7.62,72.39,6.56,87.9,,,,,,
5482,09/07/25 12:58:28 PM,7.59,72.43,6.53,87.6,,,,,,
5483,09/07/25 01:03:28 PM,7.55,72.43,6.50,87.1,,,,,,
5484,09/07/25 01:08:28 PM,7.51,72.43,6.46,86.7,,,,,,
5485,09/07/25 01:13:28 PM,7.49,72.43,6.44,86.4,,,,,,
5486,09/07/25 01:18:28 PM,7.44,72.46,6.40,85.9,,,,,,
5487,09/07/25 01:23:28 PM,7.39,72.46,6.36,85.3,,,,,,
5488,09/07/25 01:28:28 PM,7.37,72.46,6.34,85.1,,,,,,
5489,09/07/25 01:33:28 PM,7.33,72.46,6.31,84.6,,,,,,
5490,09/07/25 01:38:28 PM,7.32,72.50,6.30,84.5,,,,,,
5491,09/07/25 01:43:28 PM,7.31,72.50,6.29,84.4,,,,,,
5492,09/07/25 01:48:28 PM,7.33,72.50,6.31,84.6,,,,,,
5493,09/07/25 01:53:28 PM,7.30,72.50,6.28,84.3,,,,,,
5494,09/07/25 01:58:28 PM,7.26,72.50,6.25,83.8,,,,,,
5495,09/07/25 02:03:28 PM,7.26,72.50,6.25,83.8,,,,,,
5496,09/07/25 02:08:28 PM,7.26,72.50,6.25,83.8,,,,,,
5497,09/07/25 02:13:28 PM,7.24,72.54,6.23,83.6,,,,,,
5498,09/07/25 02:18:28 PM,7.26,72.54,6.25,83.9,,,,,,
5499,09/07/25 02:23:28 PM,7.26,72.54,6.25,83.9,,,,,,
5500,09/07/25 02:28:28 PM,7.30,72.54,6.28,84.3,,,,,,
5501,09/07/25 02:33:28 PM,7.29,72.54,6.27,84.2,,,,,,
5502,09/07/25 02:38:28 PM,7.26,72.54,6.25,83.9,,,,,,
5503,09/07/25 02:43:28 PM,7.25,72.54,6.24,83.8,,,,,,
5504,09/07/25 02:48:28 PM,7.22,72.54,6.21,83.4,,,,,,
5505,09/07/25 02:53:28 PM,7.22,72.54,6.21,83.4,,,,,,
5506,09/07/25 02:58:28 PM,7.16,72.54,6.16,82.7,,,,,,
5507,09/07/25 03:03:28 PM,7.22,72.57,6.21,83.4,,,,,,
5508,09/07/25 03:08:28 PM,7.26,72.57,6.25,83.9,,,,,,
5509,09/07/25 03:13:28 PM,7.25,72.57,6.24,83.8,,,,,,
5510,09/07/25 03:18:28 PM,7.22,72.57,6.21,83.4,,,,,,
5511,09/07/25 03:23:28 PM,7.25,72.57,6.24,83.8,,,,,,
5512,09/07/25 03:28:28 PM,7.26,72.57,6.25,83.9,,,,,,
5513,09/07/25 03:33:28 PM,7.25,72.57,6.24,83.8,,,,,,
5514,09/07/25 03:38:28 PM,7.34,72.57,6.31,84.8,,,,,,
5515,09/07/25 03:43:28 PM,7.30,72.57,6.28,84.4,,,,,,
5516,09/07/25 03:48:28 PM,7.27,72.61,6.25,84.0,,,,,,
5517,09/07/25 03:53:28 PM,7.26,72.61,6.25,83.9,,,,,,
5518,09/07/25 03:58:28 PM,7.26,72.61,6.25,83.9,,,,,,
5519,09/07/25 04:03:28 PM,8.46,72.61,7.28,97.8,,,,,,
5520,09/07/25 04:08:28 PM,8.42,72.61,7.24,97.3,,,,,,
5521,09/07/25 04:13:28 PM,8.40,72.61,7.23,97.1,,,,,,
5522,09/07/25 04:18:28 PM,8.35,72.61,7.18,96.5,,,,,,
5523,09/07/25 04:23:28 PM,8.33,72.61,7.17,96.3,,,,,,
5524,09/07/25 04:28:28 PM,8.28,72.61,7.12,95.7,,,,,,
5525,09/07/25 04:33:28 PM,8.25,72.61,7.10,95.4,,,,,,
5526,09/07/25 04:38:28 PM,8.23,72.61,7.08,95.1,,,,,,
5527,09/07/25 04:43:28 PM,8.21,72.61,7.06,94.9,,,,,,
5528,09/07/25 04:48:28 PM,8.14,72.61,7.00,94.1,,,,,,
5529,09/07/25 04:53:28 PM,8.11,72.61,6.98,93.8,,,,,,
5530,09/07/25 04:58:28 PM,8.14,72.61,7.00,94.1,,,,,,
5531,09/07/25 05:03:28 PM,8.23,72.61,7.08,95.1,,,,,,
5532,09/07/25 05:08:28 PM,8.31,72.61,7.15,96.1,,,,,,
5533,09/07/25 05:13:28 PM,8.22,72.61,7.07,95.0,,,,,,
5534,09/07/25 05:18:28 PM,8.23,72.61,7.08,95.1,,,,,,
5535,09/07/25 05:23:28 PM,8.27,72.61,7.12,95.6,,,,,,
5536,09/07/25 05:28:28 PM,8.33,72.61,7.17,96.3,,,,,,
5537,09/07/25 05:33:28 PM,8.35,72.61,7.18,96.5,,,,,,
5538,09/07/25 05:38:28 PM,8.36,72.61,7.19,96.6,,,,,,
5539,09/07/25 05:43:28 PM,8.34,72.61,7.18,96.4,,,,,,
5540,09/07/25 05:48:28 PM,8.32,72.61,7.16,96.2,,,,,,
5541,09/07/25 05:53:28 PM,8.31,72.61,7.15,96.1,,,,,,
5542,09/07/25 05:58:28 PM,8.31,72.61,7.15,96.1,,,,,,
5543,09/07/25 06:03:28 PM,8.28,72.61,7.12,95.7,,,,,,
5544,09/07/25 06:08:28 PM,8.27,72.61,7.12,95.6,,,,,,
5545,09/07/25 06:13:28 PM,8.27,72.61,7.12,95.6,,,,,,
5546,09/07/25 06:18:28 PM,8.26,72.61,7.11,95.5,,,,,,
5547,09/07/25 06:23:28 PM,8.22,72.61,7.07,95.0,,,,,,
5548,09/07/25 06:28:28 PM,8.22,72.61,7.07,95.0,,,,,,
5549,09/07/25 06:33:28 PM,8.20,72.61,7.06,94.8,,,,,,
5550,09/07/25 06:38:28 PM,8.16,72.61,7.02,94.3,,,,,,
5551,09/07/25 06:43:28 PM,8.14,72.61,7.00,94.1,,,,,,
5552,09/07/25 06:48:28 PM,8.13,72.61,6.99,94.0,,,,,,
5553,09/07/25 06:53:28 PM,8.14,72.61,7.00,94.1,,,,,,
5554,09/07/25 06:58:28 PM,8.14,72.61,7.00,94.1,,,,,,
5555,09/07/25 07:03:28 PM,8.13,72.61,6.99,94.0,,,,,,
5556,09/07/25 07:08:28 PM,8.14,72.61,7.00,94.1,,,,,,
5557,09/07/25 07:13:28 PM,8.13,72.61,6.99,94.0,,,,,,
5558,09/07/25 07:18:28 PM,8.14,72.61,7.00,94.1,,,,,,
5559,09/07/25 07:23:28 PM,8.12,72.61,6.99,93.9,,,,,,
5560,09/07/25 07:28:28 PM,8.06,72.64,6.93,93.2,,,,,,
5561,09/07/25 07:33:28 PM,8.02,72.64,6.90,92.8,,,,,,
5562,09/07/25 07:38:28 PM,8.02,72.64,6.90,92.8,,,,,,
5563,09/07/25 07:43:28 PM,8.00,72.64,6.88,92.5,,,,,,
5564,09/07/25 07:48:28 PM,8.00,72.64,6.88,92.5,,,,,,
5565,09/07/25 07:53:28 PM,8.02,72.64,6.90,92.8,,,,,,
5566,09/07/25 07:58:28 PM,8.02,72.64,6.90,92.8,,,,,,
5567,09/07/25 08:03:28 PM,8.01,72.64,6.89,92.6,,,,,,
5568,09/07/25 08:08:28 PM,7.99,72.64,6.87,92.4,,,,,,
5569,09/07/25 08:13:28 PM,7.91,72.64,6.81,91.5,,,,,,
5570,09/07/25 08:18:28 PM,7.87,72.64,6.77,91.0,,,,,,
5571,09/07/25 08:23:28 PM,7.95,72.64,6.84,91.9,,,,,,
5572,09/07/25 08:28:28 PM,7.95,72.64,6.84,91.9,,,,,,
5573,09/07/25 08:33:28 PM,7.85,72.64,6.75,90.8,,,,,,
5574,09/07/25 08:38:28 PM,7.71,72.61,6.63,89.1,,,,,,
5575,09/07/25 08:43:28 PM,7.66,72.61,6.59,88.6,,,,,,
5576,09/07/25 08:48:28 PM,7.84,72.61,6.75,90.6,,,,,,
5577,09/07/25 08:53:28 PM,7.97,72.61,6.86,92.1,,,,,,
5578,09/07/25 08:58:28 PM,7.93,72.57,6.82,91.6,,,,,,
5579,09/07/25 09:03:28 PM,7.73,72.57,6.65,89.3,,,,,,
5580,09/07/25 09:08:28 PM,7.62,72.57,6.56,88.1,,,,,,
5581,09/07/25 09:13:28 PM,7.55,72.54,6.50,87.2,,,,,,
5582,09/07/25 09:18:28 PM,7.52,72.54,6.47,86.9,,,,,,
5583,09/07/25 09:23:28 PM,7.57,72.54,6.51,87.4,,,,,,
5584,09/07/25 09:28:28 PM,7.59,72.50,6.53,87.6,,,,,,
5585,09/07/25 09:33:28 PM,7.53,72.50,6.48,87.0,,,,,,
5586,09/07/25 09:38:28 PM,7.51,72.50,6.46,86.7,,,,,,
5587,09/07/25 09:43:28 PM,7.51,72.50,6.46,86.7,,,,,,
5588,09/07/25 09:48:28 PM,7.49,72.50,6.44,86.5,,,,,,
5589,09/07/25 09:53:28 PM,7.51,72.50,6.46,86.7,,,,,,
5590,09/07/25 09:58:28 PM,7.51,72.50,6.46,86.7,,,,,,
5591,09/07/25 10:03:28 PM,7.55,72.46,6.50,87.2,,,,,,
5592,09/07/25 10:08:28 PM,7.53,72.43,6.48,86.9,,,,,,
5593,09/07/25 10:13:28 PM,7.48,72.43,6.43,86.3,,,,,,
5594,09/07/25 10:18:28 PM,7.49,72.43,6.44,86.4,,,,,,
5595,09/07/25 10:23:28 PM,7.48,72.43,6.43,86.3,,,,,,
5596,09/07/25 10:28:28 PM,7.48,72.43,6.43,86.3,,,,,,
5597,09/07/25 10:33:28 PM,7.47,72.43,6.43,86.2,,,,,,
5598,09/07/25 10:38:28 PM,7.46,72.43,6.42,86.1,,,,,,
5599,09/07/25 10:43:28 PM,7.46,72.43,6.42,86.1,,,,,,
5600,09/07/25 10:48:28 PM,7.47,72.43,6.43,86.2,,,,,,
5601,09/07/25 10:53:28 PM,7.46,72.43,6.42,86.1,,,,,,
5602,09/07/25 10:58:28 PM,7.45,72.43,6.41,86.0,,,,,,
5603,09/07/25 11:03:28 PM,7.45,72.43,6.41,86.0,,,,,,
5604,09/07/25 11:08:28 PM,7.44,72.43,6.40,85.8,,,,,,
5605,09/07/25 11:13:28 PM,7.45,72.43,6.41,86.0,,,,,,
5606,09/07/25 11:18:28 PM,7.47,72.39,6.43,86.2,,,,,,
5607,09/07/25 11:23:28 PM,7.50,72.39,6.45,86.5,,,,,,
5608,09/07/25 11:28:28 PM,7.49,72.39,6.44,86.4,,,,,,
5609,09/07/25 11:33:28 PM,7.49,72.39,6.44,86.4,,,,,,
5610,09/07/25 11:38:28 PM,7.47,72.39,6.43,86.2,,,,,,
5611,09/07/25 11:43:28 PM,7.45,72.39,6.41,85.9,,,,,,
5612,09/07/25 11:48:28 PM,7.46,72.39,6.42,86.0,,,,,,
5613,09/07/25 11:53:28 PM,7.44,72.39,6.40,85.8,,,,,,
5614,09/07/25 11:58:28 PM,7.42,72.39,6.38,85.6,,,,,,
5615,09/08/25 12:03:28 AM,7.41,72.39,6.37,85.5,,,,,,
5616,09/08/25 12:08:28 AM,7.40,72.39,6.37,85.4,,,,,,
5617,09/08/25 12:13:28 AM,7.38,72.39,6.35,85.1,,,,,,
5618,09/08/25 12:18:28 AM,7.39,72.39,6.36,85.2,,,,,,
5619,09/08/25 12:23:28 AM,7.41,72.36,6.37,85.4,,,,,,
5620,09/08/25 12:28:28 AM,7.31,72.36,6.29,84.3,,,,,,
5621,09/08/25 12:33:28 AM,7.22,72.36,6.21,83.2,,,,,,
5622,09/08/25 12:38:28 AM,7.21,72.36,6.20,83.1,,,,,,
5623,09/08/25 12:43:28 AM,7.18,72.36,6.18,82.8,,,,,,
5624,09/08/25 12:48:28 AM,7.16,72.36,6.16,82.6,,,,,,
5625,09/08/25 12:53:28 AM,7.11,72.36,6.12,82.0,,,,,,
5626,09/08/25 12:58:28 AM,7.11,72.36,6.12,82.0,,,,,,
5627,09/08/25 01:03:28 AM,7.13,72.36,6.13,82.2,,,,,,
5628,09/08/25 01:08:28 AM,7.15,72.36,6.15,82.4,,,,,,
5629,09/08/25 01:13:28 AM,7.12,72.36,6.12,82.1,,,,,,
5630,09/08/25 01:18:28 AM,7.09,72.36,6.10,81.7,,,,,,
5631,09/08/25 01:23:28 AM,7.05,72.32,6.06,81.3,,,,,,
5632,09/08/25 01:28:28 AM,7.00,72.32,6.02,80.7,,,,,,
5633,09/08/25 01:33:28 AM,7.00,72.36,6.02,80.7,,,,,,
5634,09/08/25 01:38:28 AM,7.02,72.36,6.04,80.9,,,,,,
5635,09/08/25 01:43:28 AM,7.03,72.36,6.05,81.1,,,,,,
5636,09/08/25 01:48:28 AM,7.03,72.36,6.05,81.1,,,,,,
5637,09/08/25 01:53:28 AM,7.02,72.36,6.04,80.9,,,,,,
5638,09/08/25 01:58:28 AM,6.99,72.36,6.01,80.6,,,,,,
5639,09/08/25 02:03:28 AM,6.94,72.36,5.97,80.0,,,,,,
5640,09/08/25 02:08:28 AM,6.91,72.36,5.94,79.7,,,,,,
5641,09/08/25 02:13:28 AM,6.89,72.36,5.93,79.4,,,,,,
5642,09/08/25 02:18:28 AM,6.88,72.36,5.92,79.3,,,,,,
5643,09/08/25 02:23:28 AM,6.88,72.36,5.92,79.3,,,,,,
5644,09/08/25 02:28:28 AM,6.86,72.36,5.90,79.1,,,,,,
5645,09/08/25 02:33:28 AM,6.83,72.36,5.88,78.8,,,,,,
5646,09/08/25 02:38:28 AM,6.80,72.36,5.85,78.4,,,,,,
5647,09/08/25 02:43:28 AM,6.79,72.39,5.84,78.3,,,,,,
5648,09/08/25 02:48:28 AM,6.79,72.39,5.84,78.3,,,,,,
5649,09/08/25 02:53:28 AM,6.75,72.39,5.81,77.9,,,,,,
5650,09/08/25 02:58:28 AM,6.75,72.39,5.81,77.9,,,,,,
5651,09/08/25 03:03:28 AM,6.74,72.39,5.80,77.7,,,,,,
5652,09/08/25 03:08:28 AM,6.71,72.39,5.77,77.4,,,,,,
5653,09/08/25 03:13:28 AM,6.69,72.39,5.76,77.2,,,,,,
5654,09/08/25 03:18:28 AM,6.69,72.39,5.76,77.2,,,,,,
5655,09/08/25 03:23:28 AM,6.66,72.39,5.73,76.8,,,,,,
5656,09/08/25 03:28:28 AM,6.66,72.39,5.73,76.8,,,,,,
5657,09/08/25 03:33:28 AM,6.66,72.39,5.73,76.8,,,,,,
5658,09/08/25 03:38:28 AM,6.66,72.39,5.73,76.8,,,,,,
5659,09/08/25 03:43:28 AM,6.67,72.39,5.74,76.9,,,,,,
5660,09/08/25 03:48:28 AM,6.63,72.39,5.70,76.5,,,,,,
5661,09/08/25 03:53:28 AM,6.59,72.39,5.67,76.0,,,,,,
5662,09/08/25 03:58:28 AM,6.58,72.39,5.66,75.9,,,,,,
5663,09/08/25 04:03:28 AM,8.51,72.39,7.32,98.2,,,,,,
5664,09/08/25 04:08:28 AM,8.49,72.36,7.30,97.9,,,,,,
5665,09/08/25 04:13:28 AM,8.47,72.36,7.29,97.7,,,,,,
5666,09/08/25 04:18:28 AM,8.45,72.36,7.27,97.4,,,,,,
5667,09/08/25 04:23:28 AM,8.41,72.36,7.23,97.0,,,,,,
5668,09/08/25 04:28:28 AM,8.42,72.36,7.24,97.1,,,,,,
5669,09/08/25 04:33:28 AM,8.39,72.36,7.22,96.7,,,,,,
5670,09/08/25 04:38:28 AM,8.42,72.36,7.24,97.1,,,,,,
5671,09/08/25 04:43:28 AM,8.42,72.36,7.24,97.1,,,,,,
5672,09/08/25 04:48:28 AM,8.41,72.36,7.23,97.0,,,,,,
5673,09/08/25 04:53:28 AM,8.41,72.36,7.23,97.0,,,,,,
5674,09/08/25 04:58:28 AM,8.41,72.36,7.23,97.0,,,,,,
5675,09/08/25 05:03:28 AM,8.42,72.32,7.24,97.0,,,,,,
5676,09/08/25 05:08:28 AM,8.39,72.32,7.22,96.7,,,,,,
5677,09/08/25 05:13:28 AM,8.35,72.32,7.18,96.2,,,,,,
5678,09/08/25 05:18:28 AM,8.34,72.32,7.17,96.1,,,,,,
5679,09/08/25 05:23:28 AM,8.32,72.32,7.16,95.9,,,,,,
5680,09/08/25 05:28:28 AM,8.32,72.32,7.16,95.9,,,,,,
5681,09/08/25 05:33:28 AM,8.33,72.32,7.17,96.0,,,,,,
5682,09/08/25 05:38:28 AM,8.30,72.32,7.14,95.7,,,,,,
5683,09/08/25 05:43:28 AM,8.31,72.32,7.15,95.8,,,,,,
5684,09/08/25 05:48:28 AM,8.29,72.32,7.13,95.5,,,,,,
5685,09/08/25 05:53:28 AM,8.27,72.32,7.11,95.3,,,,,,
5686,09/08/25 05:58:28 AM,8.26,72.32,7.11,95.2,,,,,,
5687,09/08/25 06:03:28 AM,8.29,72.32,7.13,95.5,,,,,,
5688,09/08/25 06:08:28 AM,8.25,72.32,7.10,95.1,,,,,,
5689,09/08/25 06:13:28 AM,8.24,72.32,7.09,95.0,,,,,,
5690,09/08/25 06:18:28 AM,8.22,72.32,7.07,94.7,,,,,,
5691,09/08/25 06:23:28 AM,8.13,72.32,6.99,93.7,,,,,,
5692,09/08/25 06:28:28 AM,8.17,72.32,7.03,94.2,,,,,,
5693,09/08/25 06:33:28 AM,8.18,72.32,7.04,94.3,,,,,,
5694,09/08/25 06:38:28 AM,8.18,72.32,7.04,94.3,,,,,,
5695,09/08/25 06:43:28 AM,8.15,72.32,7.01,93.9,,,,,,
5696,09/08/25 06:48:28 AM,8.14,72.28,7.00,93.8,,,,,,
5697,09/08/25 06:53:28 AM,8.07,72.28,6.94,93.0,,,,,,
5698,09/08/25 06:58:28 AM,7.92,72.28,6.81,91.2,,,,,,
5699,09/08/25 07:03:28 AM,7.91,72.28,6.80,91.1,,,,,,
5700,09/08/25 07:08:28 AM,7.88,72.28,6.78,90.8,,,,,,
5701,09/08/25 07:13:28 AM,7.90,72.28,6.80,91.0,,,,,,
5702,09/08/25 07:18:28 AM,7.83,72.28,6.74,90.2,,,,,,
5703,09/08/25 07:23:28 AM,7.80,72.28,6.71,89.9,,,,,,
5704,09/08/25 07:28:28 AM,7.74,72.25,6.66,89.1,,,,,,
5705,09/08/25 07:33:28 AM,7.67,72.25,6.60,88.3,,,,,,
5706,09/08/25 07:38:28 AM,7.58,72.25,6.52,87.3,,,,,,
5707,09/08/25 07:43:28 AM,7.57,72.25,6.51,87.2,,,,,,
5708,09/08/25 07:48:28 AM,7.54,72.25,6.49,86.8,,,,,,
5709,09/08/25 07:53:28 AM,7.55,72.25,6.49,87.0,,,,,,
5710,09/08/25 07:58:28 AM,7.58,72.21,6.52,87.3,,,,,,
